t,pc,op,px,up,through,i0,dow,prange,obs,away
2024-02-18 23:05:00+00:00,2013.23,2012.805,2012.51,False,False,2835982,6,20.069999999999936,True,True
2024-02-19 23:05:00+00:00,2017.945,2016.875,2016.935,False,False,2837197,0,22.714999999999918,False,True
2024-02-20 23:05:00+00:00,2024.415,2024.34,2024.385,False,False,2838573,1,15.800000000000182,True,True
2024-02-21 23:05:00+00:00,2026.04,2026.215,2026.205,True,False,2839949,2,12.2349999999999,True,True
2024-02-22 23:05:00+00:00,2024.355,2024.55,2024.6,True,False,2841323,3,15.230000000000018,False,True
2024-02-25 23:05:00+00:00,2035.375,2033.365,2033.24,False,False,2842696,6,25.285000000000082,False,False
2024-02-26 23:05:00+00:00,2031.25,2030.97,2030.98,False,False,2844072,0,12.0150000000001,True,False
2024-02-27 23:05:00+00:00,2030.445,2029.94,2029.97,False,False,2845442,1,10.654999999999973,True,True
2024-02-28 23:05:00+00:00,2034.46,2035.415,2035.35,True,False,2846817,2,13.394999999999982,False,False
2024-02-29 23:05:00+00:00,2044.29,2043.815,2043.81,False,False,2848189,3,22.579999999999927,True,True
2024-03-03 23:05:00+00:00,2082.73,2082.895,2082.9,True,False,2849563,6,49.27000000000021,True,True
2024-03-04 23:05:00+00:00,2114.365,2114.115,2114.175,False,False,2850939,0,40.44499999999971,True,True
2024-03-05 23:05:00+00:00,2128.045,2127.53,2127.535,False,False,2852315,1,31.34999999999991,True,True
2024-03-07 23:05:00+00:00,2160.115,2158.91,2158.96,False,False,2855064,3,20.545000000000073,True,False
2024-03-10 22:05:00+00:00,2179.105,2179.905,2179.825,True,False,2856439,6,41.17500000000018,True,True
2024-03-11 22:05:00+00:00,2182.73,2181.99,2181.995,False,False,2857813,0,14.264999999999873,True,True
2024-03-12 22:05:00+00:00,2158.46,2158.585,2158.605,True,False,2859188,1,34.1550000000002,True,True
2024-03-13 22:05:00+00:00,2174.385,2174.55,2174.56,True,False,2860564,2,24.065000000000055,True,True
2024-03-14 22:05:00+00:00,2162.13,2162.16,2162.375,True,False,2861938,3,24.200000000000273,True,False
2024-03-18 22:05:00+00:00,2160.32,2160.23,2160.28,False,False,2864684,0,17.47499999999991,True,True
2024-03-19 22:05:00+00:00,2157.575,2157.985,2157.96,True,False,2866059,1,15.700000000000273,False,True
2024-03-20 22:05:00+00:00,2186.37,2187.385,2187.48,True,False,2867433,2,39.245000000000346,False,True
2024-03-21 22:05:00+00:00,2181.34,2182.225,2182.245,True,False,2868809,3,56.4699999999998,True,False
2024-03-24 22:05:00+00:00,2165.31,2166.31,2166.29,True,False,2870180,6,29.0,True,True
2024-03-25 22:05:00+00:00,2171.805,2171.81,2171.815,True,False,2871556,0,17.795000000000073,True,True
2024-03-26 22:05:00+00:00,2178.74,2178.735,2178.715,False,False,2872932,1,32.55000000000018,True,True
2024-03-27 22:05:00+00:00,2194.86,2193.305,2193.24,False,False,2874308,2,24.190000000000055,False,True
2024-04-01 22:05:00+00:00,2251.67,2250.03,2249.93,False,False,2877060,0,37.23500000000013,True,False
2024-04-03 22:05:00+00:00,2299.93,2300.04,2300.1,True,False,2879812,2,35.76499999999987,True,True
2024-04-04 22:05:00+00:00,2291.21,2291.61,2291.825,True,False,2881188,3,25.925000000000182,True,True
2024-04-07 22:05:00+00:00,2330.16,2327.595,2327.8,False,False,2882564,6,62.74499999999989,False,True
2024-04-08 22:05:00+00:00,2339.15,2337.72,2337.725,False,False,2883940,0,51.18000000000029,False,False
2024-04-09 22:05:00+00:00,2352.41,2352.965,2352.825,True,False,2885316,1,28.125,True,True
2024-04-10 22:05:00+00:00,2333.865,2334.305,2334.32,True,False,2886692,2,40.75500000000011,True,True
2024-04-11 22:05:00+00:00,2372.285,2373.96,2374.04,True,False,2888068,3,52.01500000000033,True,True
2024-04-14 22:05:00+00:00,2344.235,2359.435,2360.0,True,False,2889444,6,97.71000000000004,False,False
2024-04-15 22:05:00+00:00,2383.51,2382.95,2382.845,False,False,2890820,0,63.38999999999987,True,False
2024-04-16 22:05:00+00:00,2383.13,2383.57,2383.425,True,False,2892196,1,35.320000000000164,True,True
2024-04-17 22:05:00+00:00,2361.095,2365.395,2365.56,True,False,2893572,2,40.909999999999854,False,False
2024-04-18 22:05:00+00:00,2379.05,2379.985,2379.63,True,False,2894948,3,29.090000000000146,False,True
2024-04-21 22:05:00+00:00,2392.07,2384.365,2384.46,False,False,2896321,6,45.01000000000022,False,False
2024-04-22 22:05:00+00:00,2327.24,2330.32,2330.44,True,False,2897697,0,63.98000000000002,True,False
2024-04-24 22:05:00+00:00,2315.95,2317.555,2317.58,True,False,2900449,2,25.570000000000164,False,False
2024-04-25 22:05:00+00:00,2332.49,2332.285,2332.055,False,False,2901825,3,39.904999999999745,True,False
2024-04-28 22:05:00+00:00,2338.05,2333.99,2333.885,False,False,2903201,6,26.27500000000009,False,False
2024-04-29 22:05:00+00:00,2335.55,2336.04,2336.045,True,False,2904577,0,26.98999999999978,True,False
2024-04-30 22:05:00+00:00,2286.21,2288.38,2288.19,True,False,2905952,1,51.190000000000055,False,True
2024-05-01 22:05:00+00:00,2319.56,2320.22,2320.41,True,False,2907328,2,46.75,False,True
2024-05-02 22:05:00+00:00,2303.8,2305.19,2305.22,True,False,2908704,3,40.9699999999998,True,False
2024-05-05 22:05:00+00:00,2301.81,2302.08,2302.215,True,False,2910080,6,43.36000000000013,True,True
2024-05-06 22:05:00+00:00,2323.995,2325.415,2325.515,True,False,2911456,0,40.375,False,True
2024-05-07 22:05:00+00:00,2314.135,2315.275,2315.24,True,False,2912832,1,19.940000000000055,False,True
2024-05-08 22:05:00+00:00,2308.69,2310.255,2310.275,True,False,2914207,2,17.78500000000031,True,False
2024-05-09 22:05:00+00:00,2346.245,2345.975,2345.95,False,False,2915583,3,40.5949999999998,True,True
2024-05-12 22:05:00+00:00,2360.565,2361.65,2361.585,True,False,2916959,6,33.23500000000013,True,True
2024-05-13 22:05:00+00:00,2336.14,2337.385,2337.375,True,False,2918333,0,32.44499999999971,False,False
2024-05-14 22:05:00+00:00,2358.035,2357.275,2357.28,False,False,2919709,1,24.815000000000055,False,True
2024-05-15 22:05:00+00:00,2386.13,2387.99,2387.805,True,False,2921085,2,38.40000000000009,False,True
2024-05-16 22:05:00+00:00,2376.955,2378.075,2378.085,True,False,2922461,3,26.504999999999654,False,True
2024-05-20 22:05:00+00:00,2426.53,2427.37,2427.3,True,False,2925035,0,42.784999999999854,False,True
2024-05-21 22:05:00+00:00,2421.025,2421.23,2421.31,True,False,2926410,1,27.835000000000036,False,True
2024-05-22 22:05:00+00:00,2379.175,2379.425,2379.725,True,False,2927785,2,51.61999999999989,False,True
2024-05-23 22:05:00+00:00,2328.67,2329.53,2329.545,True,False,2929161,3,56.76499999999987,False,True
2024-05-26 22:05:00+00:00,2334.0,2335.835,2335.985,True,False,2930537,6,22.074999999999818,True,True
2024-05-27 22:05:00+00:00,2351.375,2352.535,2352.43,True,False,2931763,0,26.2800000000002,True,True
2024-05-28 22:05:00+00:00,2361.385,2361.33,2361.34,False,False,2933138,1,23.865000000000236,True,True
2024-05-29 22:05:00+00:00,2338.145,2338.695,2338.715,True,False,2934514,2,27.074999999999818,True,True
2024-05-30 22:05:00+00:00,2343.34,2343.575,2343.76,True,False,2935890,3,29.245000000000346,True,True
2024-06-02 22:05:00+00:00,2327.2,2328.82,2328.78,True,False,2937266,6,39.13000000000011,True,False
2024-06-03 22:05:00+00:00,2350.635,2351.435,2351.39,True,False,2938641,0,39.97499999999991,True,False
2024-06-04 22:05:00+00:00,2327.01,2328.125,2328.165,True,False,2940017,1,37.210000000000036,False,False
2024-06-05 22:05:00+00:00,2355.28,2355.97,2355.885,True,False,2941393,2,31.460000000000036,True,True
2024-06-06 22:05:00+00:00,2376.09,2376.445,2376.455,True,False,2942769,3,25.09999999999991,True,True
2024-06-09 22:05:00+00:00,2294.155,2291.125,2290.67,False,False,2944145,6,100.95499999999993,True,False
2024-06-10 22:05:00+00:00,2310.995,2310.54,2310.765,False,False,2945521,0,26.059999999999945,True,True
2024-06-11 22:05:00+00:00,2316.905,2316.685,2316.57,False,False,2946896,1,22.199999999999818,True,True
2024-06-12 22:05:00+00:00,2325.03,2324.74,2324.62,False,False,2948270,2,30.949999999999818,False,True
2024-06-13 22:05:00+00:00,2304.135,2303.775,2303.825,False,False,2949646,3,31.204999999999927,True,True
2024-06-16 22:05:00+00:00,2332.645,2331.23,2331.285,False,False,2951022,6,35.11999999999989,False,True
2024-06-17 22:05:00+00:00,2319.285,2320.295,2320.325,True,False,2952398,0,21.420000000000073,False,False
2024-06-18 22:05:00+00:00,2329.58,2329.005,2329.0,False,False,2953774,1,26.514999999999873,False,True
2024-06-19 22:05:00+00:00,2328.23,2330.075,2330.38,True,False,2955000,2,11.25,False,False
2024-06-20 22:05:00+00:00,2360.12,2359.665,2359.545,False,False,2956374,3,37.82500000000027,True,True
2024-06-23 22:05:00+00:00,2321.875,2321.03,2321.19,False,False,2957749,6,51.98000000000002,True,False
2024-06-24 22:05:00+00:00,2334.43,2333.945,2334.035,False,False,2959124,0,16.954999999999927,True,True
2024-06-25 22:05:00+00:00,2319.595,2320.13,2320.035,True,False,2960497,1,21.56999999999971,True,True
2024-06-26 22:05:00+00:00,2298.47,2298.84,2298.855,True,False,2961873,2,30.324999999999818,True,False
2024-06-27 22:05:00+00:00,2327.81,2327.105,2327.125,False,False,2963249,3,34.404999999999745,False,True
2024-06-30 22:05:00+00:00,2326.705,2323.32,2323.185,False,False,2964624,6,20.679999999999836,False,False
2024-07-01 22:05:00+00:00,2331.855,2331.875,2331.98,True,False,2966000,0,19.940000000000055,True,True
2024-07-02 22:05:00+00:00,2329.485,2330.335,2330.32,True,False,2967375,1,17.759999999999764,False,True
2024-07-03 22:05:00+00:00,2356.16,2356.955,2357.275,True,False,2968749,2,38.10999999999967,False,True
2024-07-04 22:05:00+00:00,2357.2,2357.03,2356.935,False,False,2969971,3,12.08999999999969,True,True
2024-07-07 22:05:00+00:00,2391.62,2389.41,2389.525,False,False,2971347,6,44.345000000000255,False,True
2024-07-08 22:05:00+00:00,2359.26,2359.125,2358.995,False,False,2972723,0,40.039999999999964,True,False
2024-07-09 22:05:00+00:00,2364.03,2363.9,2363.87,False,False,2974099,1,22.139999999999873,True,True
2024-07-10 22:05:00+00:00,2371.32,2371.93,2371.97,True,False,2975474,2,23.579999999999927,False,True
2024-07-11 22:05:00+00:00,2415.375,2413.075,2413.22,False,False,2976850,3,53.25999999999976,False,False
2024-07-14 22:05:00+00:00,2410.92,2411.81,2411.975,True,False,2978226,6,26.789999999999964,True,False
2024-07-15 22:05:00+00:00,2422.395,2422.08,2422.085,False,False,2979602,0,38.44999999999982,False,True
2024-07-16 22:05:00+00:00,2468.93,2467.82,2467.79,False,False,2980977,1,49.684999999999945,True,True
2024-07-17 22:05:00+00:00,2458.81,2458.755,2458.685,False,False,2982353,2,32.16999999999962,True,True
2024-07-18 22:05:00+00:00,2445.31,2444.495,2444.845,False,False,2983729,3,34.585000000000036,True,True
2024-07-21 22:05:00+00:00,2400.82,2403.82,2403.905,True,False,2985105,6,51.460000000000036,False,True
2024-07-22 22:05:00+00:00,2396.42,2397.595,2397.735,True,False,2986481,0,28.325000000000273,True,False
2024-07-23 22:05:00+00:00,2409.65,2408.785,2408.785,False,False,2987856,1,23.764999999999873,True,False
2024-07-24 22:05:00+00:00,2397.395,2397.855,2398.015,True,False,2989232,2,35.20499999999993,True,True
2024-07-25 22:05:00+00:00,2364.3,2364.505,2364.4,True,False,2990608,3,48.11499999999978,True,True
2024-07-29 22:05:00+00:00,2383.79,2382.525,2382.32,False,False,2993360,0,33.61499999999978,True,False
2024-07-31 22:05:00+00:00,2447.57,2447.77,2448.025,True,False,2996111,2,47.065000000000055,True,False
2024-08-01 22:05:00+00:00,2446.385,2447.24,2447.23,True,False,2997487,3,32.04999999999973,True,False
2024-08-04 22:05:00+00:00,2442.455,2441.94,2440.725,False,False,2998863,6,66.83999999999969,True,True
2024-08-05 22:05:00+00:00,2409.89,2411.395,2411.21,True,False,3000239,0,94.48500000000013,True,True
2024-08-06 22:05:00+00:00,2390.13,2390.195,2390.25,True,False,3001615,1,36.86999999999989,True,True
2024-08-07 22:05:00+00:00,2382.91,2381.475,2381.31,False,False,3002991,2,28.074999999999818,True,False
2024-08-08 22:05:00+00:00,2427.27,2427.22,2427.21,False,False,3004367,3,46.61500000000024,True,True
2024-08-11 22:05:00+00:00,2431.265,2428.135,2428.435,False,False,3005743,6,20.159999999999854,True,False
2024-08-12 22:05:00+00:00,2472.205,2470.39,2470.375,False,False,3007119,0,49.335000000000036,True,False
2024-08-13 22:05:00+00:00,2465.055,2466.365,2466.34,True,False,3008495,1,18.429999999999836,True,False
2024-08-14 22:05:00+00:00,2447.95,2448.2,2448.275,True,False,3009871,2,41.98000000000002,True,False
2024-08-15 22:05:00+00:00,2456.645,2456.105,2455.925,False,False,3011247,3,37.93000000000029,False,True
2024-08-18 22:05:00+00:00,2508.14,2506.525,2506.285,False,False,3012623,6,59.01500000000033,False,True
2024-08-19 22:05:00+00:00,2504.285,2503.74,2503.755,False,False,3013999,0,21.799999999999727,True,True
2024-08-20 22:05:00+00:00,2514.11,2513.86,2513.95,False,False,3015375,1,34.36499999999978,True,True
2024-08-21 22:05:00+00:00,2512.25,2512.22,2512.215,False,False,3016751,2,26.1550000000002,True,True
2024-08-22 22:05:00+00:00,2484.72,2485.335,2485.325,True,False,3018126,3,43.88000000000011,True,False
2024-08-25 22:05:00+00:00,2512.59,2512.035,2512.11,False,False,3019502,6,33.99000000000024,True,True
2024-08-26 22:05:00+00:00,2517.955,2517.73,2517.745,False,False,3020878,0,18.090000000000146,False,True
2024-08-27 22:05:00+00:00,2524.88,2525.26,2525.24,True,False,3022253,1,22.425000000000182,False,True
2024-08-28 22:05:00+00:00,2504.69,2506.21,2506.25,True,False,3023629,2,35.470000000000255,False,True
2024-08-29 22:05:00+00:00,2521.215,2520.805,2520.81,False,False,3025005,3,25.049999999999727,True,True
2024-09-01 22:05:00+00:00,2503.4,2502.84,2502.91,False,False,3026380,6,32.710000000000036,True,False
2024-09-03 22:05:00+00:00,2492.95,2492.62,2492.71,False,False,3028980,1,33.02500000000009,True,True
2024-09-04 22:05:00+00:00,2495.545,2495.32,2495.29,False,False,3030356,2,28.429999999999836,True,True
2024-09-05 22:05:00+00:00,2516.815,2516.46,2516.32,False,False,3031732,3,29.644999999999982,True,True
2024-09-08 22:05:00+00:00,2497.565,2496.79,2496.99,False,False,3033108,6,44.11000000000013,True,True
2024-09-09 22:05:00+00:00,2506.41,2506.73,2506.725,True,False,3034484,0,21.654999999999745,True,True
2024-09-11 22:05:00+00:00,2511.675,2512.945,2512.945,True,False,3037232,2,28.090000000000146,False,False
2024-09-12 22:05:00+00:00,2558.74,2558.38,2558.31,False,False,3038608,3,49.03500000000031,True,True
2024-09-16 22:05:00+00:00,2582.665,2582.66,2582.59,False,False,3041360,0,14.470000000000255,True,False
2024-09-17 22:05:00+00:00,2569.59,2570.325,2570.325,True,False,3042736,1,26.23999999999978,False,True
2024-09-18 22:05:00+00:00,2559.3,2559.235,2558.655,False,False,3044111,2,53.429999999999836,True,True
2024-09-19 22:05:00+00:00,2586.91,2586.52,2586.545,False,False,3045487,3,43.78500000000031,True,False
2024-09-22 22:05:00+00:00,2622.235,2621.365,2621.015,False,False,3046863,6,40.914999999999964,False,True
2024-09-23 22:05:00+00:00,2628.63,2627.79,2627.795,False,False,3048239,0,21.015000000000327,False,True
2024-09-24 22:05:00+00:00,2657.26,2658.69,2658.665,True,False,3049615,1,41.70000000000027,True,False
2024-09-25 22:05:00+00:00,2656.995,2657.74,2657.825,True,False,3050991,2,20.9050000000002,False,True
2024-09-26 22:05:00+00:00,2672.435,2672.235,2672.365,False,False,3052367,3,30.799999999999727,True,True
2024-09-29 22:05:00+00:00,2658.755,2661.815,2661.83,True,False,3053743,6,31.2199999999998,False,False
2024-09-30 22:05:00+00:00,2634.69,2633.53,2633.73,False,False,3055119,0,41.26999999999998,True,False
2024-10-01 22:05:00+00:00,2663.61,2661.92,2661.885,False,False,3056495,1,39.95000000000027,False,False
2024-10-02 22:05:00+00:00,2658.75,2658.77,2658.89,True,False,3057871,2,22.265000000000327,True,True
2024-10-03 22:05:00+00:00,2656.11,2655.95,2656.03,False,False,3059247,3,26.0,True,True
2024-10-06 22:05:00+00:00,2653.84,2651.39,2651.46,False,False,3060623,6,38.22499999999991,False,False
2024-10-07 22:05:00+00:00,2642.585,2642.085,2642.065,False,False,3061999,0,21.889999999999873,True,False
2024-10-08 22:05:00+00:00,2621.965,2622.11,2622.055,True,False,3063375,1,48.29499999999962,True,True
2024-10-09 22:05:00+00:00,2607.835,2607.735,2607.72,False,False,3064751,2,19.164999999999964,True,True
2024-10-10 22:05:00+00:00,2629.92,2628.62,2628.57,False,False,3066126,3,27.175000000000182,False,False
2024-10-13 22:05:00+00:00,2657.18,2648.805,2649.755,False,False,3067502,6,33.29500000000007,False,False
2024-10-14 22:05:00+00:00,2648.785,2649.215,2649.195,True,False,3068878,0,23.63000000000011,True,True
2024-10-15 22:05:00+00:00,2662.695,2662.285,2662.29,False,False,3070254,1,30.860000000000127,True,True
2024-10-16 22:05:00+00:00,2673.93,2674.605,2674.59,True,False,3071630,2,26.664999999999964,True,False
2024-10-17 22:05:00+00:00,2693.01,2693.045,2693.07,True,False,3073006,3,23.63500000000022,True,True
2024-10-21 22:05:00+00:00,2719.675,2719.36,2719.31,False,False,3075758,0,26.36499999999978,True,False
2024-10-22 22:05:00+00:00,2748.96,2747.33,2747.328,False,False,3077134,1,29.815000000000055,False,False
2024-10-23 22:05:00+00:00,2715.59,2716.415,2716.4,True,False,3078510,2,49.76999999999998,False,True
2024-10-24 22:05:00+00:00,2736.08,2735.95,2736.02,False,False,3079886,3,27.109999999999673,False,True
2024-10-27 22:05:00+00:00,2747.215,2734.065,2733.72,False,False,3081261,6,30.735000000000127,False,False
2024-10-28 22:05:00+00:00,2742.325,2741.45,2741.39,False,False,3082637,0,21.25500000000011,True,True
2024-10-29 22:05:00+00:00,2774.58,2773.51,2773.495,False,False,3084013,1,35.01500000000033,True,False
2024-10-30 22:05:00+00:00,2787.475,2786.87,2786.95,False,False,3085389,2,19.144999999999982,True,True
2024-10-31 22:05:00+00:00,2743.95,2745.37,2745.3,True,False,3086765,3,58.534999999999854,False,True
2024-11-04 23:05:00+00:00,2736.605,2737.365,2737.37,True,False,3089517,0,16.4699999999998,True,False
2024-11-05 23:05:00+00:00,2743.91,2743.065,2743.19,False,False,3090893,1,25.325000000000273,True,False
2024-11-06 23:05:00+00:00,2659.12,2662.255,2662.315,True,False,3092269,2,97.375,False,False
2024-11-07 23:05:00+00:00,2706.84,2704.26,2704.265,False,False,3093645,3,67.16499999999996,True,False
2024-11-10 23:05:00+00:00,2684.455,2683.71,2683.43,False,False,3095021,6,30.014999999999873,True,True
2024-11-11 23:05:00+00:00,2619.595,2621.07,2621.2,True,False,3096397,0,75.4699999999998,False,True
2024-11-12 23:05:00+00:00,2598.29,2597.96,2598.05,False,False,3097773,1,37.51000000000022,True,True
2024-11-13 23:05:00+00:00,2572.83,2573.84,2574.05,True,False,3099149,2,46.220000000000255,True,True
2024-11-14 23:05:00+00:00,2564.72,2566.485,2566.625,True,False,3100525,3,44.590000000000146,False,False
2024-11-17 23:05:00+00:00,2563.22,2567.13,2567.845,True,False,3101901,6,21.65000000000009,False,True
2024-11-18 23:05:00+00:00,2612.04,2610.755,2610.73,False,False,3103277,0,48.01499999999987,True,False
2024-11-19 23:05:00+00:00,2632.2,2632.535,2632.465,True,False,3104653,1,29.065000000000055,True,True
2024-11-20 23:05:00+00:00,2650.46,2649.925,2649.91,False,False,3106029,2,36.595000000000255,True,True
2024-11-21 23:05:00+00:00,2669.645,2669.5,2669.565,False,False,3107404,3,24.61999999999989,True,True
2024-11-24 23:05:00+00:00,2716.335,2711.165,2711.06,False,False,3108780,6,48.20000000000027,True,False
2024-11-25 23:05:00+00:00,2625.62,2627.485,2627.545,True,False,3110156,0,105.75,True,False
2024-11-26 23:05:00+00:00,2632.955,2631.21,2631.535,False,False,3111532,1,36.710000000000036,True,False
2024-11-27 23:05:00+00:00,2636.09,2637.98,2637.825,True,False,3112908,2,31.15000000000009,False,False
2024-11-28 23:05:00+00:00,2637.6,2639.285,2639.2,True,False,3114133,3,28.745000000000346,True,False
2024-12-01 23:05:00+00:00,2650.35,2648.9,2648.865,False,False,3115374,6,32.25999999999976,True,True
2024-12-02 23:05:00+00:00,2638.955,2638.96,2638.98,True,False,3116750,0,29.925000000000182,True,True
2024-12-03 23:05:00+00:00,2643.885,2642.66,2642.51,False,False,3118126,1,21.5,False,False
2024-12-04 23:05:00+00:00,2650.215,2649.36,2649.38,False,False,3119502,2,24.769999999999982,True,False
2024-12-05 23:05:00+00:00,2631.925,2631.985,2631.97,True,False,3120877,3,32.02000000000044,True,True
2024-12-08 23:05:00+00:00,2633.33,2643.08,2643.28,True,False,3122253,6,32.61999999999989,False,False
2024-12-09 23:05:00+00:00,2660.62,2661.1,2660.86,True,False,3123629,0,48.9050000000002,True,True
2024-12-10 23:05:00+00:00,2693.875,2695.145,2695.205,True,False,3125005,1,37.559999999999945,False,True
2024-12-11 23:05:00+00:00,2718.245,2717.81,2718.195,False,False,3126381,2,45.804999999999836,True,True
2024-12-12 23:05:00+00:00,2680.825,2680.705,2680.625,False,False,3127757,3,51.13000000000011,True,True
2024-12-15 23:05:00+00:00,2648.68,2648.86,2649.09,True,False,3129133,6,46.64499999999998,False,True
2024-12-16 23:05:00+00:00,2652.805,2652.26,2652.125,False,False,3130509,0,20.88000000000011,True,False
2024-12-17 23:05:00+00:00,2646.6,2646.88,2646.83,True,False,3131885,1,25.579999999999927,True,True
2024-12-18 23:05:00+00:00,2585.61,2587.54,2587.44,True,False,3133261,2,67.86999999999989,False,True
2024-12-19 23:05:00+00:00,2594.505,2594.18,2594.185,False,False,3134637,3,39.98000000000002,True,True
2024-12-22 23:05:00+00:00,2623.61,2622.21,2622.415,False,False,3136013,6,42.25500000000011,True,False
2024-12-23 23:05:00+00:00,2612.86,2614.795,2614.775,True,False,3137389,0,25.129999999999654,False,True
2024-12-25 23:05:00+00:00,2616.875,2615.31,2615.41,False,False,3138570,2,11.429999999999836,True,False
2024-12-26 23:05:00+00:00,2633.865,2633.3,2633.285,False,False,3139946,3,24.0300000000002,True,True
2024-12-29 23:05:00+00:00,2622.035,2622.075,2622.04,True,False,3141322,6,26.585000000000036,True,True
2024-12-30 23:05:00+00:00,2605.825,2606.065,2605.98,True,False,3142698,0,31.909999999999854,True,True
2025-01-01 23:05:00+00:00,2624.225,2625.07,2625.115,True,False,3144074,2,24.86499999999978,True,False
2025-01-02 23:05:00+00:00,2658.23,2657.82,2657.825,False,False,3145450,3,38.82999999999993,True,False
2025-01-05 23:06:00+00:00,2639.725,2639.75,2640.435,True,False,3146826,6,28.700000000000273,False,True
2025-01-06 23:05:00+00:00,2636.105,2635.965,2635.655,False,False,3148201,0,34.88499999999976,True,True
2025-01-07 23:05:00+00:00,2648.625,2648.655,2648.75,True,False,3149576,1,31.329999999999927,True,True
2025-01-08 23:05:00+00:00,2661.655,2662.24,2662.315,True,False,3150952,2,24.7800000000002,False,True
2025-01-09 23:05:00+00:00,2670.34,2670.45,2670.43,True,False,3152328,3,22.769999999999982,True,True
2025-01-12 23:06:00+00:00,2689.375,2689.83,2689.975,True,False,3153704,6,33.875,True,True
2025-01-13 23:05:00+00:00,2663.21,2664.465,2664.435,True,False,3155079,0,36.7199999999998,False,True
2025-01-14 23:05:00+00:00,2677.51,2676.94,2676.845,False,False,3156455,1,18.50500000000011,False,True
2025-01-16 23:05:00+00:00,2714.87,2714.215,2714.21,False,False,3159207,3,34.73499999999967,True,True
2025-01-19 23:06:00+00:00,2703.15,2702.895,2702.67,False,False,3160583,6,18.129999999999654,True,True
2025-01-20 23:06:00+00:00,2707.905,2708.005,2708.47,True,False,3161808,0,24.51000000000022,True,True
2025-01-21 23:05:00+00:00,2744.865,2744.55,2743.875,False,False,3163183,1,43.23999999999978,True,True
2025-01-22 23:05:00+00:00,2756.345,2755.74,2755.59,False,False,3164559,2,21.4699999999998,True,True
2025-01-23 23:05:00+00:00,2754.855,2753.815,2753.87,False,False,3165935,3,23.009999999999764,True,False
2025-01-26 23:06:00+00:00,2770.885,2766.255,2766.905,False,False,3167311,6,32.42000000000007,False,False
2025-01-27 23:05:00+00:00,2740.655,2740.88,2740.845,True,False,3168686,0,42.184999999999945,True,True
2025-01-28 23:05:00+00:00,2763.42,2763.305,2763.395,False,False,3170062,1,30.27500000000009,True,True
2025-01-29 23:05:00+00:00,2760.09,2758.43,2758.57,False,False,3171438,2,21.509999999999764,True,False
2025-01-30 23:05:00+00:00,2794.17,2794.425,2794.445,True,False,3172814,3,40.215000000000146,True,True
2025-02-02 23:06:00+00:00,2797.94,2801.715,2799.835,True,False,3174190,6,26.144999999999982,True,True
2025-02-03 23:05:00+00:00,2814.71,2813.3,2813.435,False,False,3175565,0,58.539999999999964,True,False
2025-02-04 23:05:00+00:00,2842.33,2841.36,2841.235,False,False,3176941,1,38.19499999999971,True,False
2025-02-05 23:05:00+00:00,2867.195,2867.785,2867.65,True,False,3178317,2,42.570000000000164,True,True
2025-02-06 23:05:00+00:00,2855.92,2856.015,2856.02,True,False,3179693,3,39.070000000000164,False,True
2025-02-10 23:05:00+00:00,2908.175,2911.95,2911.79,True,False,3182444,0,51.559999999999945,False,True
2025-02-11 23:05:00+00:00,2897.615,2898.025,2897.935,True,False,3183820,1,61.220000000000255,True,True
2025-02-12 23:05:00+00:00,2903.96,2904.79,2904.745,True,False,3185196,2,44.934999999999945,True,True
2025-02-13 23:05:00+00:00,2928.33,2928.05,2928.035,False,False,3186572,3,28.934999999999945,True,True
2025-02-16 23:06:00+00:00,2882.482,2893.865,2892.34,True,False,3187948,6,62.95499999999993,True,False
2025-02-17 23:06:00+00:00,2898.49,2898.82,2899.035,True,False,3189173,0,27.740000000000236,True,True
2025-02-18 23:05:00+00:00,2935.465,2935.06,2935.335,False,False,3190548,1,44.88499999999976,True,True
2025-02-19 23:05:00+00:00,2933.26,2934.175,2934.14,True,False,3191924,2,28.440000000000055,False,True
2025-02-20 23:05:00+00:00,2939.35,2939.43,2939.56,True,False,3193300,3,30.920000000000073,True,True
2025-02-23 23:06:00+00:00,2936.05,2939.825,2938.93,True,False,3194676,6,33.10999999999967,False,False
2025-02-24 23:05:00+00:00,2952.065,2952.84,2952.91,True,False,3196051,0,34.835000000000036,True,False
2025-02-25 23:05:00+00:00,2915.045,2915.835,2915.92,True,False,3197427,1,65.24500000000035,True,True
2025-02-26 23:05:00+00:00,2916.275,2915.98,2916.04,False,False,3198803,2,39.315000000000055,True,False
2025-02-27 23:05:00+00:00,2877.195,2876.52,2876.93,False,False,3200179,3,53.01999999999998,True,True
2025-03-02 23:06:00+00:00,2858.14,2873.24,2870.17,True,False,3201555,6,52.51999999999998,False,False
2025-03-03 23:05:00+00:00,2892.985,2892.7,2892.715,False,False,3202930,0,36.210000000000036,True,True
2025-03-04 23:05:00+00:00,2917.85,2917.885,2917.855,True,False,3204306,1,45.929999999999836,True,True
2025-03-05 23:05:00+00:00,2919.25,2918.685,2918.65,False,False,3205682,2,35.63000000000011,True,True
2025-03-06 23:05:00+00:00,2911.02,2912.935,2912.735,True,False,3207058,3,35.56999999999971,True,False
2025-03-09 22:06:00+00:00,2910.705,2912.445,2913.89,True,False,3208434,6,33.63000000000011,True,False
2025-03-10 22:05:00+00:00,2889.5,2889.865,2889.9,True,False,3209809,0,38.07500000000027,True,False
